"46","Philipp Stölzl","Action | Thriller","Aaron Eckhart","Nick Alachiotis","Liana Liberato","100 mins.","6.1"
"47","Tom Vaughan","Action | Comedy","Miley Cyrus","Jeremy Piven","Mike O'Malley","94 mins.","4.9"
"48","Todd Graff","Comedy | Music","Queen Latifah","Dolly Parton","Keke Palmer","118 mins.","5.6"
"49","Baltasar Kormákur","Action | Crime | Drama | Thriller","Mark Wahlberg","Giovanni Ribisi","Kate Beckinsale","109 mins.","6.5"
"50","Henry Alex Rubin","Drama | Thriller","Jason Bateman","Jonah Bobo","Haley Ramm","115 mins.","7.6"
"1","Jay Roach","Comedy","Will Ferrell","Zach Galifianakis","Jason Sudeikis","85 mins.","6.2"
"2","Leslye Headland","Comedy | Romance","Kirsten Dunst","Isla Fisher","Lizzy Caplan","87 mins.","5.3"
"3","Kirk Jones","Comedy | Drama | Romance","Cameron Diaz","Matthew Morrison","J. Todd Smith","110 mins.","5.7"
"4","Walter Salles","Adventure | Drama","Sam Riley","Garrett Hedlund","Kristen Stewart","124 mins.","6.1"
"5","Scott Speer","Drama | Music | Romance","Kathryn McCormick","Ryan Guzman","Cleopatra Coleman","99 mins.","6.5"
"6","Daniel Espinosa","Action | Crime | Mystery | Thriller","Denzel Washington","Ryan Reynolds","Robert Patrick","115 mins.","6.8"
"7","Eric Darnell","Animation | Adventure | Comedy | Family","Tom McGrath","Ben Stiller","Jada Pinkett Smith","93 mins.","6.9"
"8","Julie Anne Robinson","Action | Comedy | Crime | Romance | Thriller","Katherine Heigl","Jason O'Mara","Daniel Sunjata","91 mins.","5.3"
"9","Jonathan Dayton","Comedy | Drama | Fantasy | Romance","Valerie Faris","Paul Dano","Zoe Kazan","104 mins.","7.2"
"10","Andrew Dominik","Crime | Thriller","Brad Pitt","Ray Liotta","Richard Jenkins","97 mins.","6.2"
"11","Robert Lorenz","Drama | Sport","Clint Eastwood","Amy Adams","John Goodman","111 mins.","6.8"
"12","Anthony Hemingway","Action | Adventure | Drama | History | War","Cuba Gooding Jr.","Gerald McRaney","David Oyelowo","125 mins.","5.9"
"13","Joachim Rønning","Adventure | History","Espen Sandberg","Pål Sverre Hagen","Anders Baasmo Christiansen","118 mins.","7.2"
"14","Tim Story","Comedy | Romance","Chris Brown","Gabrielle Union","Kevin Hart","122 mins.","6.6"
"15","Heitor Dhalia","Drama | Mystery | Thriller","Amanda Seyfried","Jennifer Carpenter","Wes Bentley","94 mins.","5.9"
"16","Timur Bekmambetov","Action | Fantasy | Horror | Thriller","Benjamin Walker","Rufus Sewell","Dominic Cooper","105 mins.","5.9"
"17","Brian Klugman","Drama | Mystery | Romance","Lee Sternthal","Bradley Cooper","Dennis Quaid","102 mins.","7.1"
"18","James Mather","Action | Drama | Sci-Fi | Thriller","Stephen St. Leger","Guy Pearce","Maggie Grace","95 mins.","6.1"
"19","Dan Bradley","Action | Thriller | War","Chris Hemsworth","Isabel Lucas","Josh Hutcherson","93 mins.","5.4"
"20","Asger Leth","Action | Crime | Thriller","Sam Worthington","Elizabeth Banks","Jamie Bell","102 mins.","6.6"
"21","RZA","Action","Russell Crowe","Cung Le","Lucy Liu","95 mins.","5.4"
"22","Mike Newell","Drama | Romance","Toby Irvine","Ralph Fiennes","Jason Flemyng","128 mins.","6.4"
"23","Neil Jordan","Drama | Fantasy | Horror | Thriller","Saoirse Ronan","Gemma Arterton","Sam Riley","118 mins.","6.5"
"24","Frank Coraci","Action | Comedy | Sport","Kevin James","Salma Hayek","Henry Winkler","105 mins.","6.5"
"25","Alex Kurtzman","Drama","Chris Pine","Elizabeth Banks","Michelle Pfeiffer","114 mins.","7.1"
"26","Timo Vuorensola","Action | Comedy | Sci-Fi","Julia Dietze","Christopher Kirby","Götz Otto","93 mins.","5.9"
"27","Terrence Malick","Drama | Romance","Ben Affleck","Olga Kurylenko","Javier Bardem","112 mins.","6.0"
"28","Scott McGehee","Drama","David Siegel","Julianne Moore","Alexander Skarsgård","99 mins.","7.5"
"29","James McTeigue","Crime | Mystery | Thriller","John Cusack","Alice Eve","Luke Evans","110 mins.","6.4"
"30","Boaz Yakin","Action | Crime | Thriller","Jason Statham","Catherine Chan","Chris Sarandon","94 mins.","6.5"
"31","Stefan Ruzowitzky","Crime | Drama | Thriller","Eric Bana","Olivia Wilde","Charlie Hunnam","95 mins.","6.3"
"32","Akiva Schaffer","Action | Comedy | Sci-Fi","Ben Stiller","Vince Vaughn","Jonah Hill","102 mins.","5.7"
"33","Daniel Barnz","Drama","Viola Davis","Maggie Gyllenhaal","Holly Hunter","121 mins.","6.4"
"34","Chris Butler","Animation | Adventure | Comedy | Family | Fantasy","Sam Fell","Kodi Smit-McPhee","Anna Kendrick","92 mins.","7.0"
"35","Simon West","Action | Crime | Drama | Thriller","Nicolas Cage","Malin Akerman","Josh Lucas","96 mins.","5.5"
"36","Jonathan Lisecki","Comedy | Drama","Jenn Harris","Anna Margaret Hollyman","Matthew Wilkas","85 mins.","6.1"
"37","Woody Allen","Comedy | Romance","Woody Allen","Penélope Cruz","Jesse Eisenberg","112 mins.","6.3"
"38","Tim Burton","Animation | Comedy | Family | Horror | Sci-Fi","Winona Ryder","Catherine O'Hara","Martin Short","87 mins.","7.0"
"39","John Gulager","Comedy | Horror","Danielle Panabaker","Ving Rhames","David Hasselhoff","83 mins.","3.8"
"40","Juan Solanas","Drama | Fantasy | Romance | Sci-Fi","Jim Sturgess","Kirsten Dunst","Timothy Spall","114 mins.","6.4"
"41","Andy Fickman","Comedy | Family","Billy Crystal","Bette Midler","Marisa Tomei","105 mins.","6.0"
"42","Ramaa Mosley","Comedy | Fantasy | Thriller","Juno Temple","Michael Angarano","Alexis Bledel","101 mins.","6.4"
"43","Walter Hill","Action | Crime | Thriller","Sylvester Stallone","Jason Momoa","Christian Slater","92 mins.","5.7"
"44","Michael J. Bassett","Horror | Mystery | Thriller","Adelaide Clemens","Kit Harington","Sean Bean","95 mins.","5.0"
"45","Philipp Stölzl","Action | Thriller","Aaron Eckhart","Nick Alachiotis","Liana Liberato","100 mins.","6.1"
"46","Tom Vaughan","Action | Comedy","Miley Cyrus","Jeremy Piven","Mike O'Malley","94 mins.","4.9"
"47","Todd Graff","Comedy | Music","Queen Latifah","Dolly Parton","Keke Palmer","118 mins.","5.6"
"48","Baltasar Kormákur","Action | Crime | Drama | Thriller","Mark Wahlberg","Giovanni Ribisi","Kate Beckinsale","109 mins.","6.5"
"49","Henry Alex Rubin","Drama | Thriller","Jason Bateman","Jonah Bobo","Haley Ramm","115 mins.","7.6"
"50","Robert Redford","Drama | Thriller","Robert Redford","Brit Marling","Stanley Tucci","125 mins.","6.4"
"1","Leslye Headland","Comedy | Romance","Kirsten Dunst","Isla Fisher","Lizzy Caplan","87 mins.","5.3"
"2","Kirk Jones","Comedy | Drama | Romance","Cameron Diaz","Matthew Morrison","J. Todd Smith","110 mins.","5.7"
"3","Walter Salles","Adventure | Drama","Sam Riley","Garrett Hedlund","Kristen Stewart","124 mins.","6.1"
"4","Scott Speer","Drama | Music | Romance","Kathryn McCormick","Ryan Guzman","Cleopatra Coleman","99 mins.","6.5"
"5","Daniel Espinosa","Action | Crime | Mystery | Thriller","Denzel Washington","Ryan Reynolds","Robert Patrick","115 mins.","6.8"
"6","Eric Darnell","Animation | Adventure | Comedy | Family","Tom McGrath","Ben Stiller","Jada Pinkett Smith","93 mins.","6.9"
"7","Julie Anne Robinson","Action | Comedy | Crime | Romance | Thriller","Katherine Heigl","Jason O'Mara","Daniel Sunjata","91 mins.","5.3"
"8","Jonathan Dayton","Comedy | Drama | Fantasy | Romance","Valerie Faris","Paul Dano","Zoe Kazan","104 mins.","7.2"
"9","Andrew Dominik","Crime | Thriller","Brad Pitt","Ray Liotta","Richard Jenkins","97 mins.","6.2"
"10","Robert Lorenz","Drama | Sport","Clint Eastwood","Amy Adams","John Goodman","111 mins.","6.8"
"11","Anthony Hemingway","Action | Adventure | Drama | History | War","Cuba Gooding Jr.","Gerald McRaney","David Oyelowo","125 mins.","5.9"
"12","Joachim Rønning","Adventure | History","Espen Sandberg","Pål Sverre Hagen","Anders Baasmo Christiansen","118 mins.","7.2"
"13","Tim Story","Comedy | Romance","Chris Brown","Gabrielle Union","Kevin Hart","122 mins.","6.6"
"14","Heitor Dhalia","Drama | Mystery | Thriller","Amanda Seyfried","Jennifer Carpenter","Wes Bentley","94 mins.","5.9"
"15","Timur Bekmambetov","Action | Fantasy | Horror | Thriller","Benjamin Walker","Rufus Sewell","Dominic Cooper","105 mins.","5.9"
"16","Brian Klugman","Drama | Mystery | Romance","Lee Sternthal","Bradley Cooper","Dennis Quaid","102 mins.","7.1"
"17","James Mather","Action | Drama | Sci-Fi | Thriller","Stephen St. Leger","Guy Pearce","Maggie Grace","95 mins.","6.1"
"18","Dan Bradley","Action | Thriller | War","Chris Hemsworth","Isabel Lucas","Josh Hutcherson","93 mins.","5.4"
"19","Asger Leth","Action | Crime | Thriller","Sam Worthington","Elizabeth Banks","Jamie Bell","102 mins.","6.6"
"20","RZA","Action","Russell Crowe","Cung Le","Lucy Liu","95 mins.","5.4"
"21","Mike Newell","Drama | Romance","Toby Irvine","Ralph Fiennes","Jason Flemyng","128 mins.","6.4"
"22","Neil Jordan","Drama | Fantasy | Horror | Thriller","Saoirse Ronan","Gemma Arterton","Sam Riley","118 mins.","6.5"
"23","Frank Coraci","Action | Comedy | Sport","Kevin James","Salma Hayek","Henry Winkler","105 mins.","6.5"
"24","Alex Kurtzman","Drama","Chris Pine","Elizabeth Banks","Michelle Pfeiffer","114 mins.","7.1"
"25","Timo Vuorensola","Action | Comedy | Sci-Fi","Julia Dietze","Christopher Kirby","Götz Otto","93 mins.","5.9"
"26","Terrence Malick","Drama | Romance","Ben Affleck","Olga Kurylenko","Javier Bardem","112 mins.","6.0"
"27","Scott McGehee","Drama","David Siegel","Julianne Moore","Alexander Skarsgård","99 mins.","7.5"
"28","James McTeigue","Crime | Mystery | Thriller","John Cusack","Alice Eve","Luke Evans","110 mins.","6.4"
"29","Boaz Yakin","Action | Crime | Thriller","Jason Statham","Catherine Chan","Chris Sarandon","94 mins.","6.5"
"30","Stefan Ruzowitzky","Crime | Drama | Thriller","Eric Bana","Olivia Wilde","Charlie Hunnam","95 mins.","6.3"
"31","Akiva Schaffer","Action | Comedy | Sci-Fi","Ben Stiller","Vince Vaughn","Jonah Hill","102 mins.","5.7"
"32","Daniel Barnz","Drama","Viola Davis","Maggie Gyllenhaal","Holly Hunter","121 mins.","6.4"
"33","Chris Butler","Animation | Adventure | Comedy | Family | Fantasy","Sam Fell","Kodi Smit-McPhee","Anna Kendrick","92 mins.","7.0"
"34","Simon West","Action | Crime | Drama | Thriller","Nicolas Cage","Malin Akerman","Josh Lucas","96 mins.","5.5"
"35","Jonathan Lisecki","Comedy | Drama","Jenn Harris","Anna Margaret Hollyman","Matthew Wilkas","85 mins.","6.1"
"36","Woody Allen","Comedy | Romance","Woody Allen","Penélope Cruz","Jesse Eisenberg","112 mins.","6.3"
"37","Tim Burton","Animation | Comedy | Family | Horror | Sci-Fi","Winona Ryder","Catherine O'Hara","Martin Short","87 mins.","7.0"
"38","John Gulager","Comedy | Horror","Danielle Panabaker","Ving Rhames","David Hasselhoff","83 mins.","3.8"
"39","Juan Solanas","Drama | Fantasy | Romance | Sci-Fi","Jim Sturgess","Kirsten Dunst","Timothy Spall","114 mins.","6.4"
"40","Andy Fickman","Comedy | Family","Billy Crystal","Bette Midler","Marisa Tomei","105 mins.","6.0"
"41","Ramaa Mosley","Comedy | Fantasy | Thriller","Juno Temple","Michael Angarano","Alexis Bledel","101 mins.","6.4"
"42","Walter Hill","Action | Crime | Thriller","Sylvester Stallone","Jason Momoa","Christian Slater","92 mins.","5.7"
"43","Michael J. Bassett","Horror | Mystery | Thriller","Adelaide Clemens","Kit Harington","Sean Bean","95 mins.","5.0"
"44","Philipp Stölzl","Action | Thriller","Aaron Eckhart","Nick Alachiotis","Liana Liberato","100 mins.","6.1"
"45","Tom Vaughan","Action | Comedy","Miley Cyrus","Jeremy Piven","Mike O'Malley","94 mins.","4.9"
"46","Todd Graff","Comedy | Music","Queen Latifah","Dolly Parton","Keke Palmer","118 mins.","5.6"
"47","Baltasar Kormákur","Action | Crime | Drama | Thriller","Mark Wahlberg","Giovanni Ribisi","Kate Beckinsale","109 mins.","6.5"
"48","Henry Alex Rubin","Drama | Thriller","Jason Bateman","Jonah Bobo","Haley Ramm","115 mins.","7.6"
"49","Robert Redford","Drama | Thriller","Robert Redford","Brit Marling","Stanley Tucci","125 mins.","6.4"
"50","Brian De Palma","Crime | Drama | Mystery | Thriller","Rachel McAdams","Noomi Rapace","Karoline Herfurth","102 mins.","5.3"
"1","Kirk Jones","Comedy | Drama | Romance","Cameron Diaz","Matthew Morrison","J. Todd Smith","110 mins.","5.7"
"2","Walter Salles","Adventure | Drama","Sam Riley","Garrett Hedlund","Kristen Stewart","124 mins.","6.1"
"3","Scott Speer","Drama | Music | Romance","Kathryn McCormick","Ryan Guzman","Cleopatra Coleman","99 mins.","6.5"
"4","Daniel Espinosa","Action | Crime | Mystery | Thriller","Denzel Washington","Ryan Reynolds","Robert Patrick","115 mins.","6.8"
"5","Eric Darnell","Animation | Adventure | Comedy | Family","Tom McGrath","Ben Stiller","Jada Pinkett Smith","93 mins.","6.9"
"6","Julie Anne Robinson","Action | Comedy | Crime | Romance | Thriller","Katherine Heigl","Jason O'Mara","Daniel Sunjata","91 mins.","5.3"
"7","Jonathan Dayton","Comedy | Drama | Fantasy | Romance","Valerie Faris","Paul Dano","Zoe Kazan","104 mins.","7.2"
"8","Andrew Dominik","Crime | Thriller","Brad Pitt","Ray Liotta","Richard Jenkins","97 mins.","6.2"
"9","Robert Lorenz","Drama | Sport","Clint Eastwood","Amy Adams","John Goodman","111 mins.","6.8"
"10","Anthony Hemingway","Action | Adventure | Drama | History | War","Cuba Gooding Jr.","Gerald McRaney","David Oyelowo","125 mins.","5.9"
"11","Joachim Rønning","Adventure | History","Espen Sandberg","Pål Sverre Hagen","Anders Baasmo Christiansen","118 mins.","7.2"
"12","Tim Story","Comedy | Romance","Chris Brown","Gabrielle Union","Kevin Hart","122 mins.","6.6"
"13","Heitor Dhalia","Drama | Mystery | Thriller","Amanda Seyfried","Jennifer Carpenter","Wes Bentley","94 mins.","5.9"
"14","Timur Bekmambetov","Action | Fantasy | Horror | Thriller","Benjamin Walker","Rufus Sewell","Dominic Cooper","105 mins.","5.9"
"15","Brian Klugman","Drama | Mystery | Romance","Lee Sternthal","Bradley Cooper","Dennis Quaid","102 mins.","7.1"
"16","James Mather","Action | Drama | Sci-Fi | Thriller","Stephen St. Leger","Guy Pearce","Maggie Grace","95 mins.","6.1"
"17","Dan Bradley","Action | Thriller | War","Chris Hemsworth","Isabel Lucas","Josh Hutcherson","93 mins.","5.4"
"18","Asger Leth","Action | Crime | Thriller","Sam Worthington","Elizabeth Banks","Jamie Bell","102 mins.","6.6"
"19","RZA","Action","Russell Crowe","Cung Le","Lucy Liu","95 mins.","5.4"
"20","Mike Newell","Drama | Romance","Toby Irvine","Ralph Fiennes","Jason Flemyng","128 mins.","6.4"
"21","Neil Jordan","Drama | Fantasy | Horror | Thriller","Saoirse Ronan","Gemma Arterton","Sam Riley","118 mins.","6.5"
"22","Frank Coraci","Action | Comedy | Sport","Kevin James","Salma Hayek","Henry Winkler","105 mins.","6.5"
"23","Alex Kurtzman","Drama","Chris Pine","Elizabeth Banks","Michelle Pfeiffer","114 mins.","7.1"
"24","Timo Vuorensola","Action | Comedy | Sci-Fi","Julia Dietze","Christopher Kirby","Götz Otto","93 mins.","5.9"
"25","Terrence Malick","Drama | Romance","Ben Affleck","Olga Kurylenko","Javier Bardem","112 mins.","6.0"
"26","Scott McGehee","Drama","David Siegel","Julianne Moore","Alexander Skarsgård","99 mins.","7.5"
"27","James McTeigue","Crime | Mystery | Thriller","John Cusack","Alice Eve","Luke Evans","110 mins.","6.4"
"28","Boaz Yakin","Action | Crime | Thriller","Jason Statham","Catherine Chan","Chris Sarandon","94 mins.","6.5"
"29","Stefan Ruzowitzky","Crime | Drama | Thriller","Eric Bana","Olivia Wilde","Charlie Hunnam","95 mins.","6.3"
"30","Akiva Schaffer","Action | Comedy | Sci-Fi","Ben Stiller","Vince Vaughn","Jonah Hill","102 mins.","5.7"
"31","Daniel Barnz","Drama","Viola Davis","Maggie Gyllenhaal","Holly Hunter","121 mins.","6.4"
"32","Chris Butler","Animation | Adventure | Comedy | Family | Fantasy","Sam Fell","Kodi Smit-McPhee","Anna Kendrick","92 mins.","7.0"
"33","Simon West","Action | Crime | Drama | Thriller","Nicolas Cage","Malin Akerman","Josh Lucas","96 mins.","5.5"
"34","Jonathan Lisecki","Comedy | Drama","Jenn Harris","Anna Margaret Hollyman","Matthew Wilkas","85 mins.","6.1"
"35","Woody Allen","Comedy | Romance","Woody Allen","Penélope Cruz","Jesse Eisenberg","112 mins.","6.3"
"36","Tim Burton","Animation | Comedy | Family | Horror | Sci-Fi","Winona Ryder","Catherine O'Hara","Martin Short","87 mins.","7.0"
"37","John Gulager","Comedy | Horror","Danielle Panabaker","Ving Rhames","David Hasselhoff","83 mins.","3.8"
"38","Juan Solanas","Drama | Fantasy | Romance | Sci-Fi","Jim Sturgess","Kirsten Dunst","Timothy Spall","114 mins.","6.4"
"39","Andy Fickman","Comedy | Family","Billy Crystal","Bette Midler","Marisa Tomei","105 mins.","6.0"
"40","Ramaa Mosley","Comedy | Fantasy | Thriller","Juno Temple","Michael Angarano","Alexis Bledel","101 mins.","6.4"
"41","Walter Hill","Action | Crime | Thriller","Sylvester Stallone","Jason Momoa","Christian Slater","92 mins.","5.7"
"42","Michael J. Bassett","Horror | Mystery | Thriller","Adelaide Clemens","Kit Harington","Sean Bean","95 mins.","5.0"
"43","Philipp Stölzl","Action | Thriller","Aaron Eckhart","Nick Alachiotis","Liana Liberato","100 mins.","6.1"
"44","Tom Vaughan","Action | Comedy","Miley Cyrus","Jeremy Piven","Mike O'Malley","94 mins.","4.9"
"45","Todd Graff","Comedy | Music","Queen Latifah","Dolly Parton","Keke Palmer","118 mins.","5.6"
"46","Baltasar Kormákur","Action | Crime | Drama | Thriller","Mark Wahlberg","Giovanni Ribisi","Kate Beckinsale","109 mins.","6.5"
"47","Henry Alex Rubin","Drama | Thriller","Jason Bateman","Jonah Bobo","Haley Ramm","115 mins.","7.6"
"48","Robert Redford","Drama | Thriller","Robert Redford","Brit Marling","Stanley Tucci","125 mins.","6.4"
"49","Brian De Palma","Crime | Drama | Mystery | Thriller","Rachel McAdams","Noomi Rapace","Karoline Herfurth","102 mins.","5.3"
"50","Mike McCoy","Action | Thriller | War","Scott Waugh","Alex Veadov","Roselyn Sanchez","110 mins.","6.5"
"1","Walter Salles","Adventure | Drama","Sam Riley","Garrett Hedlund","Kristen Stewart","124 mins.","6.1"
"2","Scott Speer","Drama | Music | Romance","Kathryn McCormick","Ryan Guzman","Cleopatra Coleman","99 mins.","6.5"
"3","Daniel Espinosa","Action | Crime | Mystery | Thriller","Denzel Washington","Ryan Reynolds","Robert Patrick","115 mins.","6.8"
"4","Eric Darnell","Animation | Adventure | Comedy | Family","Tom McGrath","Ben Stiller","Jada Pinkett Smith","93 mins.","6.9"
"5","Julie Anne Robinson","Action | Comedy | Crime | Romance | Thriller","Katherine Heigl","Jason O'Mara","Daniel Sunjata","91 mins.","5.3"
"6","Jonathan Dayton","Comedy | Drama | Fantasy | Romance","Valerie Faris","Paul Dano","Zoe Kazan","104 mins.","7.2"
"7","Andrew Dominik","Crime | Thriller","Brad Pitt","Ray Liotta","Richard Jenkins","97 mins.","6.2"
"8","Robert Lorenz","Drama | Sport","Clint Eastwood","Amy Adams","John Goodman","111 mins.","6.8"
"9","Anthony Hemingway","Action | Adventure | Drama | History | War","Cuba Gooding Jr.","Gerald McRaney","David Oyelowo","125 mins.","5.9"
"10","Joachim Rønning","Adventure | History","Espen Sandberg","Pål Sverre Hagen","Anders Baasmo Christiansen","118 mins.","7.2"
"11","Tim Story","Comedy | Romance","Chris Brown","Gabrielle Union","Kevin Hart","122 mins.","6.6"
"12","Heitor Dhalia","Drama | Mystery | Thriller","Amanda Seyfried","Jennifer Carpenter","Wes Bentley","94 mins.","5.9"
"13","Timur Bekmambetov","Action | Fantasy | Horror | Thriller","Benjamin Walker","Rufus Sewell","Dominic Cooper","105 mins.","5.9"
"14","Brian Klugman","Drama | Mystery | Romance","Lee Sternthal","Bradley Cooper","Dennis Quaid","102 mins.","7.1"
"15","James Mather","Action | Drama | Sci-Fi | Thriller","Stephen St. Leger","Guy Pearce","Maggie Grace","95 mins.","6.1"
"16","Dan Bradley","Action | Thriller | War","Chris Hemsworth","Isabel Lucas","Josh Hutcherson","93 mins.","5.4"
"17","Asger Leth","Action | Crime | Thriller","Sam Worthington","Elizabeth Banks","Jamie Bell","102 mins.","6.6"
"18","RZA","Action","Russell Crowe","Cung Le","Lucy Liu","95 mins.","5.4"
"19","Mike Newell","Drama | Romance","Toby Irvine","Ralph Fiennes","Jason Flemyng","128 mins.","6.4"
"20","Neil Jordan","Drama | Fantasy | Horror | Thriller","Saoirse Ronan","Gemma Arterton","Sam Riley","118 mins.","6.5"
"21","Frank Coraci","Action | Comedy | Sport","Kevin James","Salma Hayek","Henry Winkler","105 mins.","6.5"
"22","Alex Kurtzman","Drama","Chris Pine","Elizabeth Banks","Michelle Pfeiffer","114 mins.","7.1"
"23","Timo Vuorensola","Action | Comedy | Sci-Fi","Julia Dietze","Christopher Kirby","Götz Otto","93 mins.","5.9"
"24","Terrence Malick","Drama | Romance","Ben Affleck","Olga Kurylenko","Javier Bardem","112 mins.","6.0"
"25","Scott McGehee","Drama","David Siegel","Julianne Moore","Alexander Skarsgård","99 mins.","7.5"
"26","James McTeigue","Crime | Mystery | Thriller","John Cusack","Alice Eve","Luke Evans","110 mins.","6.4"
"27","Boaz Yakin","Action | Crime | Thriller","Jason Statham","Catherine Chan","Chris Sarandon","94 mins.","6.5"
"28","Stefan Ruzowitzky","Crime | Drama | Thriller","Eric Bana","Olivia Wilde","Charlie Hunnam","95 mins.","6.3"
"29","Akiva Schaffer","Action | Comedy | Sci-Fi","Ben Stiller","Vince Vaughn","Jonah Hill","102 mins.","5.7"
"30","Daniel Barnz","Drama","Viola Davis","Maggie Gyllenhaal","Holly Hunter","121 mins.","6.4"
"31","Chris Butler","Animation | Adventure | Comedy | Family | Fantasy","Sam Fell","Kodi Smit-McPhee","Anna Kendrick","92 mins.","7.0"
"32","Simon West","Action | Crime | Drama | Thriller","Nicolas Cage","Malin Akerman","Josh Lucas","96 mins.","5.5"
"33","Jonathan Lisecki","Comedy | Drama","Jenn Harris","Anna Margaret Hollyman","Matthew Wilkas","85 mins.","6.1"
"34","Woody Allen","Comedy | Romance","Woody Allen","Penélope Cruz","Jesse Eisenberg","112 mins.","6.3"
"35","Tim Burton","Animation | Comedy | Family | Horror | Sci-Fi","Winona Ryder","Catherine O'Hara","Martin Short","87 mins.","7.0"
"36","John Gulager","Comedy | Horror","Danielle Panabaker","Ving Rhames","David Hasselhoff","83 mins.","3.8"
"37","Juan Solanas","Drama | Fantasy | Romance | Sci-Fi","Jim Sturgess","Kirsten Dunst","Timothy Spall","114 mins.","6.4"
"38","Andy Fickman","Comedy | Family","Billy Crystal","Bette Midler","Marisa Tomei","105 mins.","6.0"
"39","Ramaa Mosley","Comedy | Fantasy | Thriller","Juno Temple","Michael Angarano","Alexis Bledel","101 mins.","6.4"
"40","Walter Hill","Action | Crime | Thriller","Sylvester Stallone","Jason Momoa","Christian Slater","92 mins.","5.7"
"41","Michael J. Bassett","Horror | Mystery | Thriller","Adelaide Clemens","Kit Harington","Sean Bean","95 mins.","5.0"
"42","Philipp Stölzl","Action | Thriller","Aaron Eckhart","Nick Alachiotis","Liana Liberato","100 mins.","6.1"
"43","Tom Vaughan","Action | Comedy","Miley Cyrus","Jeremy Piven","Mike O'Malley","94 mins.","4.9"
"44","Todd Graff","Comedy | Music","Queen Latifah","Dolly Parton","Keke Palmer","118 mins.","5.6"
"45","Baltasar Kormákur","Action | Crime | Drama | Thriller","Mark Wahlberg","Giovanni Ribisi","Kate Beckinsale","109 mins.","6.5"
"46","Henry Alex Rubin","Drama | Thriller","Jason Bateman","Jonah Bobo","Haley Ramm","115 mins.","7.6"
"47","Robert Redford","Drama | Thriller","Robert Redford","Brit Marling","Stanley Tucci","125 mins.","6.4"
"48","Brian De Palma","Crime | Drama | Mystery | Thriller","Rachel McAdams","Noomi Rapace","Karoline Herfurth","102 mins.","5.3"
"49","Mike McCoy","Action | Thriller | War","Scott Waugh","Alex Veadov","Roselyn Sanchez","110 mins.","6.5"
"50","Bobby Farrelly","Comedy","Peter Farrelly","Sean Hayes","Chris Diamantopoulos","92 mins.","5.1"
"1","Martin Scorsese","Biography | Comedy | Crime | Drama","Leonardo DiCaprio","Jonah Hill","Margot Robbie","180 mins.","8.2"
"2","Chris Buck","Animation | Adventure | Comedy | Family | Fantasy | Musical","Jennifer Lee","Kristen Bell","Idina Menzel","102 mins.","7.6"
"3","Harald Zwart","Action | Adventure | Fantasy | Mystery | Romance","Lily Collins","Jamie Campbell Bower","Robert Sheehan","130 mins.","6.0"
"4","Sam Raimi","Adventure | Family | Fantasy","James Franco","Michelle Williams","Rachel Weisz","130 mins.","6.4"
"5","Eli Roth","Adventure | Horror","Lorenza Izzo","Ariel Levy","Aaron Burns","100 mins.","5.5"
"6","Lars von Trier","Drama","Charlotte Gainsbourg","Stellan Skarsgård","Stacy Martin","117 mins.","7.0"
"7","J.J. Abrams","Action | Adventure | Sci-Fi","Chris Pine","Zachary Quinto","Zoe Saldana","132 mins.","7.8"
"8","David O. Russell","Crime | Drama","Christian Bale","Amy Adams","Bradley Cooper","138 mins.","7.3"
"9","Louis Leterrier","Crime | Mystery | Thriller","Jesse Eisenberg","Common","Mark Ruffalo","115 mins.","7.3"
"10","Francis Lawrence","Adventure | Sci-Fi | Thriller","Jennifer Lawrence","Josh Hutcherson","Liam Hemsworth","146 mins.","7.6"
"11","Peter Jackson","Adventure | Fantasy","Ian McKellen","Martin Freeman","Richard Armitage","161 mins.","7.9"
"12","Baz Luhrmann","Drama | Romance","Leonardo DiCaprio","Carey Mulligan","Joel Edgerton","143 mins.","7.3"
"13","Ethan Coen","Drama | Music","Joel Coen","Oscar Isaac","Carey Mulligan","104 mins.","7.4"
"14","Richard Curtis","Drama | Fantasy | Romance","Domhnall Gleeson","Rachel McAdams","Bill Nighy","123 mins.","7.8"
"15","Denis Villeneuve","Crime | Drama | Mystery | Thriller","Hugh Jackman","Jake Gyllenhaal","Viola Davis","153 mins.","8.1"
"16","Kirk De Micco","Animation | Adventure | Comedy | Family | Fantasy","Chris Sanders","Nicolas Cage","Ryan Reynolds","98 mins.","7.3"
"17","Shawn Levy","Comedy","Vince Vaughn","Owen Wilson","Rose Byrne","119 mins.","6.3"
"18","Zack Snyder","Action | Adventure | Fantasy | Sci-Fi","Henry Cavill","Amy Adams","Michael Shannon","143 mins.","7.2"
"19","Spike Jonze","Drama | Romance | Sci-Fi","Joaquin Phoenix","Amy Adams","Scarlett Johansson","126 mins.","8.0"
"20","Peter Berg","Action | Biography | Drama | Thriller | War","Mark Wahlberg","Taylor Kitsch","Emile Hirsch","121 mins.","7.6"
"21","Shane Black","Action | Adventure | Sci-Fi","Robert Downey Jr.","Guy Pearce","Gwyneth Paltrow","130 mins.","7.3"
"22","Guillermo del Toro","Action | Adventure | Sci-Fi","Idris Elba","Charlie Hunnam","Rinko Kikuchi","131 mins.","7.0"
"23","Steve McQueen","Biography | Drama | History","Chiwetel Ejiofor","Michael Kenneth Williams","Michael Fassbender","134 mins.","8.1"
